,colony,type,week,frame_position,growth,wood_distance,comb_distance
505,DD6,DD,4,3,0,18.0,110.25878649794764
506,DD1,DD,3,8,1,88.0,37.64306044943742
507,SH6,SH,1,9,0,147.0,71.58910531638176
508,DD7,DD,2,3,0,7.0,76.0
509,DD4,DD,3,7,0,1.0,89.02246907382428
510,DD2,DD,3,5,0,28.0,63.0317380372777
511,SH4,SH,3,9,0,147.0,11.40175425099138
512,DD2,DD,4,6,1,52.0,11.313708498984761
513,SH4,SH,2,5,1,89.0,22.135943621178654
514,DD6,DD,1,2,0,11.0,37.12142238654117
515,SH6,SH,4,5,1,49.0,90.52071586106685
516,SH2,SH,3,4,1,56.0,82.02438661763951
517,SH3,SH,4,0,1,18.0,90.13878188659973
518,SH4,SH,2,4,0,47.265209192385896,128.0
519,SH7,SH,1,9,0,8.0,26.870057685088806
520,SH1,SH,0,8,0,17.46424919657298,17.0
521,DD7,DD,4,1,0,3.0,5.0
522,DD6,DD,2,3,0,13.0,19.1049731745428
523,SH2,SH,2,6,0,73.0,192.8237537234456
524,SH1,SH,3,3,0,123.9112585683803,70.21395872616783
525,SH2,SH,2,6,0,22.0,144.27751037497146
526,SH7,SH,0,3,0,14.0,396.6787113017284
527,DD4,DD,1,7,1,58.0,1.0
528,DD4,DD,3,4,1,142.0,72.89718787443039
529,SH7,SH,3,5,1,36.0,35.510561809129406
530,DD5,DD,4,1,0,67.0,183.09833423600554
531,DD7,DD,3,1,0,2.0,3.0
532,SH4,SH,0,4,0,31.0,163.45335726133007
533,SH3,SH,0,6,0,6.0,14.422205101855956
534,DD1,DD,4,2,1,25.0,90.75791976461338
535,DD1,DD,2,3,1,12.0,23.40939982143925
536,DD2,DD,2,1,1,69.0,143.26548781894402
537,SH7,SH,3,4,0,3.0,6.0
538,SH7,SH,1,7,0,139.0323703315167,87.04596486914255
539,DD5,DD,2,4,0,85.0,158.14234094637652
540,SH6,SH,1,6,0,75.23961722390672,172.7917822120022
541,SH4,SH,4,1,1,28.0,54.08326913195984
542,SH2,SH,4,3,0,2.0,43.86342439892262
543,SH3,SH,4,6,0,6.0,90.33825324855468
544,DD2,DD,2,8,0,25.0,34.20526275297414
545,DD7,DD,3,7,1,75.0,30.083217912982647
546,SH3,SH,3,2,0,106.47065323364932,33.83784863137726
547,SH1,SH,3,7,0,61.0,210.85065804972012
548,SH1,SH,2,3,0,10.0,96.00520819205592
549,SH4,SH,3,7,0,49.09175083453431,82.0
550,DD4,DD,3,5,1,32.0,58.137767414994535
551,SH3,SH,0,2,0,112.0,39.293765408777
552,DD5,DD,3,9,0,41.0,129.87686476043376
553,DD6,DD,2,1,0,32.7566787083184,139.2838827718412
554,SH6,SH,1,9,0,69.0,53.74011537017761
555,SH7,SH,4,2,0,39.0,32.202484376209235
556,SH2,SH,3,4,0,45.27692569068709,71.55417527999327
557,SH4,SH,4,2,0,2.0,2.23606797749979
558,DD6,DD,4,4,0,33.0,88.09086218218096
559,DD1,DD,4,1,1,11.0,163.9176622576103
560,DD6,DD,3,2,0,89.0,60.81118318204309
561,SH4,SH,4,4,0,94.0,77.87810988975015
562,DD7,DD,4,9,1,67.0,69.20260110718382
563,SH6,SH,0,5,0,86.0,115.80155439371269
564,SH2,SH,4,0,0,6.0,166.87720036002523
565,DD1,DD,3,8,0,17.0,70.83784299369935
566,SH4,SH,2,7,0,79.00632886041473,24.839484696748443
567,DD2,DD,2,5,0,6.0,109.87720418721983
568,SH3,SH,3,4,1,83.0,4.123105625617661
569,DD1,DD,4,2,1,37.0,81.34494452638098
570,DD1,DD,1,8,0,146.0,61.71709649683789
571,SH6,SH,4,2,1,67.0,44.14748010928823
572,SH6,SH,2,9,0,3.0,158.0
573,DD6,DD,2,2,0,54.3323108288245,104.20172743289815
574,DD6,DD,3,5,1,64.53681120105021,12.041594578792296
575,SH1,SH,0,4,0,38.0,288.17529387509956
576,SH4,SH,3,5,1,119.64113005150027,13.416407864998739
577,SH6,SH,4,2,0,23.0,90.27181176868004
578,DD6,DD,3,4,0,6.0,46.66904755831214
579,SH3,SH,1,0,0,53.0,340.77118422777477
580,DD5,DD,4,1,0,4.0,430.2383060583983
581,SH3,SH,3,6,1,75.32595834106593,38.118237105091836
582,SH3,SH,1,8,0,68.0,197.42846805868703
583,SH3,SH,2,3,0,34.92849839314596,29.698484809834994
584,SH7,SH,4,4,0,3.0,9.486832980505138
585,SH6,SH,0,6,0,112.0714058089752,98.48857801796105
586,SH2,SH,4,4,0,51.0,75.16648189186454
587,DD4,DD,0,8,0,41.0,103.00485425454472
588,SH6,SH,2,3,0,48.662100242385755,8.06225774829855
589,DD4,DD,0,5,0,72.0,207.4246851269154
590,SH6,SH,2,3,0,41.0,41.86884283091664
591,DD5,DD,3,7,1,55.0,24.698178070456937
592,DD5,DD,4,1,0,62.0,203.1206537996567
593,SH4,SH,1,7,0,62.0,112.6809655620682
594,SH2,SH,0,8,0,91.26883367283708,170.18813119603846
595,SH3,SH,0,7,0,133.01503674397117,105.47511554864494
596,SH6,SH,1,2,0,68.0,128.2692480682724
597,SH2,SH,2,3,0,114.6298390472568,9.433981132056603
598,SH2,SH,3,7,0,12.0,310.9614123971011
599,DD7,DD,3,1,1,46.0,50.91168824543142
600,DD2,DD,3,5,0,1.0,117.79643458101778
601,SH4,SH,2,5,1,33.0,43.04648650006177
602,SH2,SH,1,8,0,49.0,246.34325645326686
603,SH7,SH,1,4,0,32.0,48.662100242385755
604,SH4,SH,3,0,1,77.10382610480494,23.194827009486403
605,DD5,DD,3,7,1,90.0,17.69180601295413
606,DD5,DD,0,5,0,57.0,142.0211251891774
607,DD1,DD,0,4,0,103.0,338.3637096380166
608,SH1,SH,0,4,0,23.08679276123039,307.117241456744
609,SH4,SH,4,1,1,32.0,41.72529209005013
610,SH4,SH,0,4,0,27.0,429.1037170661657
611,SH7,SH,3,4,0,39.0,14.212670403551895
612,DD2,DD,1,6,1,12.165525060596439,1.0
613,DD4,DD,1,7,0,92.0,57.30619512757761
614,DD7,DD,1,5,0,24.0,59.36328831862332
615,DD6,DD,1,4,0,58.0,45.70557952810576
616,SH6,SH,2,2,0,5.0,86.2670273047588
617,DD5,DD,4,6,0,2.0,79.81227975693966
618,DD5,DD,4,8,0,22.0,96.17692030835673
619,DD5,DD,4,3,0,11.0,143.68368035375485
620,SH3,SH,1,5,0,28.0,23.345235059857504
621,SH1,SH,1,4,0,80.0,114.0
622,SH7,SH,3,3,0,7.280109889280518,10.198039027185569
623,SH4,SH,4,6,1,33.0,28.0
624,DD4,DD,2,7,0,48.0,100.65783625729296
625,SH6,SH,4,5,1,138.0,31.0
626,DD5,DD,2,3,0,41.30375285612676,392.16450629805854
627,SH7,SH,0,9,0,75.4254598925323,148.51935900750448
628,DD5,DD,4,1,1,54.0,115.31695452100702
629,DD1,DD,1,6,0,103.0,101.92153844992725
630,SH3,SH,4,9,1,47.0,40.44749683231337
631,DD4,DD,0,5,0,5.0,352.5577966802039
632,DD1,DD,4,9,0,11.0,120.30378215168466
633,SH3,SH,0,1,0,59.21148537234985,506.39609003229873
634,SH7,SH,0,8,0,60.8276253029822,224.0089283934906
635,SH6,SH,1,6,0,130.0,107.01868995647442
636,SH6,SH,1,1,0,48.0,387.00129198750744
637,SH1,SH,3,3,0,82.0,131.9280106724876
638,SH2,SH,4,4,1,134.45073447177595,1.4142135623730951
639,SH7,SH,2,4,0,9.0,11.40175425099138
640,SH4,SH,3,6,1,22.0,46.32493928760188
641,DD1,DD,4,7,0,10.0,79.30952023559341
642,SH2,SH,4,3,1,19.0,17.69180601295413
643,SH7,SH,2,9,0,38.0,59.50630218724736
644,SH7,SH,4,1,1,39.45883931389772,11.313708498984761
645,SH4,SH,1,8,0,51.0,94.02127418834527
646,DD1,DD,3,9,1,44.721359549995796,5.830951894845301
647,SH2,SH,4,3,0,18.0,37.48332962798263
648,SH4,SH,1,0,0,53.0,68.24954212300622
649,DD6,DD,2,6,0,125.02799686470227,23.40939982143925
650,SH6,SH,4,2,0,10.04987562112089,136.07718398026907
651,SH3,SH,2,8,0,131.00381673829202,103.81233067415451
652,SH6,SH,4,7,0,7.0,2.0
653,DD7,DD,4,8,0,18.0,107.07007051459338
654,SH3,SH,2,9,0,101.0,25.059928172283335
655,DD2,DD,0,5,0,26.0,299.6681497923995
656,SH7,SH,2,5,0,55.0,48.25971404805462
657,DD1,DD,4,3,1,69.0,8.48528137423857
658,SH6,SH,4,8,1,24.0,25.0
659,DD2,DD,0,9,0,7.0,62.289646009589745
660,SH4,SH,3,2,1,144.5441109142811,20.518284528683193
661,SH7,SH,2,0,1,32.0,63.0
662,SH4,SH,0,3,1,36.345563690772494,6.0
663,SH4,SH,3,9,0,59.0,36.87817782917155
664,DD7,DD,1,1,1,32.0,3.1622776601683795
665,DD6,DD,1,5,0,86.14522621712709,65.43699259593154
666,DD2,DD,1,9,0,2.0,65.0
667,SH7,SH,4,9,1,38.0,21.93171219946131
668,DD1,DD,2,5,0,67.11929677819934,67.62396025078685
669,SH7,SH,0,9,1,26.0,1.4142135623730951
670,DD2,DD,2,6,0,36.0,102.41581909060729
671,SH7,SH,1,1,0,14.0,189.2828571212935
672,DD6,DD,4,0,0,19.924858845171276,52.630789467763066
673,SH3,SH,2,0,0,45.0,164.2224101637776
674,DD5,DD,1,4,1,23.0,22.80350850198276
675,SH2,SH,0,8,1,86.28441342444185,32.28002478313795
676,SH2,SH,3,8,0,80.0,204.70710783946902
677,SH3,SH,3,4,1,78.0,17.4928556845359
678,DD7,DD,2,7,0,7.0,238.4806071780261
679,SH2,SH,4,4,0,37.0,71.00704190430693
680,SH4,SH,2,9,0,25.0,147.80054127099805
681,SH6,SH,0,7,0,52.0,282.8780656042458
682,SH2,SH,3,3,1,42.0,4.0
683,DD1,DD,4,8,0,6.0,2.0
684,DD5,DD,3,9,0,4.0,10.0
685,SH4,SH,3,5,1,134.0,45.967379738244816
686,DD7,DD,3,1,1,4.0,17.08800749063506
687,DD6,DD,1,7,0,127.0,157.4960316960399
688,DD5,DD,2,5,0,98.0,122.20065466273084
689,SH4,SH,0,2,0,29.0,263.592488512097
690,DD4,DD,4,9,1,10.0,3.0
691,DD2,DD,4,5,1,37.12142238654117,18.384776310850235
692,DD2,DD,1,2,1,113.0,33.54101966249684
693,SH7,SH,0,9,0,72.0,243.70473938764508
694,SH7,SH,3,8,0,57.0,180.00555546982432
695,SH4,SH,4,8,0,15.033296378372908,116.36150566231085
696,DD1,DD,2,1,1,37.0,21.93171219946131
697,SH6,SH,3,8,0,1.0,215.3903433304288
698,SH7,SH,2,7,0,19.0,4.47213595499958
699,SH3,SH,1,6,0,30.0,245.83937845674765
700,DD4,DD,1,9,0,7.0,28.792360097775937
701,SH1,SH,2,8,0,2.0,116.66190466471906
702,DD1,DD,2,9,0,93.0,8.94427190999916
703,SH3,SH,1,1,0,120.0,148.60013458944107
704,SH3,SH,1,5,0,5.0,137.27709204379295
705,SH3,SH,1,8,0,85.0,181.70580618131055
706,DD4,DD,2,5,1,55.0,8.0
707,SH4,SH,4,0,0,4.0,21.93171219946131
708,SH1,SH,3,8,0,58.0,75.0
709,SH7,SH,1,7,0,89.0,88.86506625215557
710,DD7,DD,2,7,0,34.52535300326414,114.21471008587291
711,SH2,SH,0,8,0,136.09188072769072,76.24303246854758
712,SH3,SH,0,3,0,77.0,110.2905254316979
713,DD7,DD,4,2,0,3.0,14.7648230602334
714,SH2,SH,2,4,0,45.0,138.84163640637487
715,DD7,DD,0,5,1,103.58571330062848,149.9333185119305
716,SH7,SH,1,5,0,29.274562336608895,25.079872407968907
717,DD6,DD,0,4,0,28.0,116.10340218959993
718,DD1,DD,2,1,0,18.0,358.41456443621263
719,DD1,DD,1,4,0,9.0,146.50938536489735
720,SH6,SH,4,4,0,27.0,19.1049731745428
721,DD2,DD,2,7,0,46.0,101.21264743103995
722,SH7,SH,3,8,0,20.024984394500787,79.39773296511683
723,DD6,DD,3,2,0,8.0,47.50789408087881
724,DD1,DD,4,5,0,2.0,29.5296461204668
725,DD4,DD,1,9,0,56.0,41.593268686170845
726,DD7,DD,1,0,0,24.0,164.61470165206995
727,SH7,SH,2,1,0,38.0,51.61395160225576
728,SH2,SH,0,8,0,18.24828759089466,209.77368757782756
729,SH7,SH,4,5,0,3.0,9.219544457292887
730,DD1,DD,4,6,1,38.0,56.22277118748239
731,DD2,DD,1,9,0,78.0,60.29925372672534
732,DD2,DD,3,3,0,5.0,144.10065926289164
733,SH6,SH,0,6,0,36.0,122.0
734,DD6,DD,2,3,0,38.0,114.33722053644648
735,SH3,SH,1,6,0,145.41664278891878,71.30918594402827
736,SH2,SH,3,0,0,135.6244815658294,175.82377541163197
737,DD1,DD,4,1,1,82.49242389456137,8.06225774829855
738,DD7,DD,4,1,1,12.0,8.94427190999916
739,SH3,SH,4,1,0,4.0,239.35329536064467
740,SH7,SH,2,0,1,20.09975124224178,228.1403077055872
741,DD4,DD,4,9,1,29.0,7.810249675906654
742,SH1,SH,1,5,0,81.02468759581859,59.682493245507096
743,DD4,DD,4,7,0,2.0,9.0
744,DD4,DD,3,7,0,2.8284271247461903,9.433981132056603
745,DD7,DD,3,3,1,36.87817782917155,8.48528137423857
746,DD4,DD,3,5,1,91.0,36.05551275463989
747,SH1,SH,3,5,0,125.0,24.596747752497688
748,SH6,SH,4,5,0,52.0,146.37281168304446
749,SH3,SH,4,1,1,107.0,51.40038910358559
750,SH3,SH,0,5,0,91.00549433962765,164.57521077003062
751,DD5,DD,4,9,0,74.0,87.86353054595519
752,SH1,SH,1,5,0,28.0,111.07204868912791
753,DD5,DD,3,7,1,1.0,33.0
754,SH6,SH,4,7,1,144.2809758769326,35.608987629529715
755,DD2,DD,2,2,0,74.24284477308234,210.86725682286476
756,DD1,DD,2,1,0,44.0,164.04877323527901
757,SH2,SH,0,4,1,144.00347218036097,274.20430339438514
758,DD5,DD,4,6,0,3.0,27.202941017470888
759,SH7,SH,3,3,0,12.0,18.027756377319946
760,SH2,SH,4,2,0,2.0,191.0026177831079
761,SH3,SH,2,2,0,147.0,47.51841748206689
762,DD5,DD,4,9,0,10.0,133.4053971921676
763,SH4,SH,3,0,1,52.0,54.3323108288245
764,SH6,SH,3,6,0,97.0,35.34119409414458
765,SH2,SH,0,6,0,34.0,296.0
766,DD7,DD,0,0,1,17.46424919657298,83.16850365372699
767,DD6,DD,2,5,0,15.0,163.11039206623224
768,SH3,SH,1,7,0,137.6154061142865,5.830951894845301
769,DD7,DD,3,7,0,62.0,118.12705024675762
770,SH4,SH,3,8,0,72.0,28.442925306655784
771,SH2,SH,3,8,1,124.0,7.810249675906654
772,DD1,DD,3,3,0,78.0,138.45215780189199
773,DD5,DD,3,8,0,15.0,116.49892703368559
774,SH6,SH,4,8,0,130.0,74.02702209328699
775,DD6,DD,2,2,0,92.0,78.77182237323191
776,DD2,DD,2,4,0,79.0,127.62444906835053
777,SH2,SH,2,6,1,35.84689665786984,3.0
778,SH2,SH,4,9,1,107.0,34.40930106817051
779,DD5,DD,4,3,0,42.0,155.60205654167942
780,DD4,DD,1,8,0,50.0,40.44749683231337
781,DD7,DD,0,2,0,66.61080993352356,196.0
782,DD1,DD,4,4,0,16.0,104.9952379872535
783,SH7,SH,2,4,0,38.0,1.4142135623730951
784,SH7,SH,4,4,0,8.0,6.0
785,SH3,SH,0,8,0,72.0,265.51459470243816
786,SH4,SH,1,0,0,80.0,53.0
787,SH3,SH,2,2,1,28.0,23.853720883753127
788,SH2,SH,0,8,0,65.03076195155643,204.08331631958552
789,SH2,SH,3,2,0,10.0,89.80534505250787
790,SH3,SH,0,1,0,36.013886210738214,425.90726690208044
791,SH7,SH,3,2,0,7.0,72.94518489934754
792,DD6,DD,4,0,0,24.0,43.73785545725808
793,SH7,SH,2,2,1,69.0,26.92582403567252
794,SH1,SH,1,5,0,36.0,14.7648230602334
795,DD1,DD,3,7,1,33.0,29.410882339705484
796,SH6,SH,3,8,0,34.0,185.0
797,SH2,SH,1,6,0,56.0,138.45215780189199
798,SH4,SH,1,2,0,125.0,119.85407794480753
799,SH2,SH,2,4,0,24.0,95.0789145920377
800,DD1,DD,0,4,0,134.30189872075525,296.89223634174067
801,DD1,DD,4,5,0,4.123105625617661,18.384776310850235
802,SH7,SH,4,5,0,4.0,10.0
803,SH6,SH,4,7,0,46.0,90.78546139112804
804,SH7,SH,0,3,0,24.08318915758459,106.3296760081587
805,DD4,DD,2,7,0,41.19465984809196,50.20956084253277
806,DD4,DD,4,5,0,6.0,3.0
807,SH4,SH,3,6,0,35.0,193.0
808,SH4,SH,4,0,1,36.6742416417845,4.0
809,DD1,DD,0,9,0,128.01562404644207,167.69317219254933
810,SH3,SH,3,8,0,60.29925372672534,133.0
811,SH4,SH,4,2,0,13.0,68.65857557508748
812,DD6,DD,1,2,0,50.15974481593781,90.70832376358854
813,DD5,DD,3,9,0,105.0,121.21056059601408
814,DD5,DD,3,3,0,5.0,32.526911934581186
815,SH6,SH,3,2,0,79.0,71.56814934033156
816,SH6,SH,4,8,0,24.0,41.72529209005013
817,DD5,DD,2,5,0,10.04987562112089,218.40329667841556
818,DD5,DD,0,9,0,18.0,197.39554199626699
819,SH6,SH,2,5,0,112.0,7.615773105863909
820,SH7,SH,2,2,0,15.0,58.42088667591412
821,SH7,SH,1,1,0,108.11567878897121,161.72198366332265
822,SH7,SH,4,3,0,4.0,9.0
823,SH3,SH,3,5,0,2.0,8.06225774829855
824,DD2,DD,4,1,1,36.124783736376884,15.0
825,SH6,SH,2,3,0,4.0,47.50789408087881
826,SH7,SH,4,3,0,6.0,8.0
827,SH2,SH,2,2,0,27.073972741361768,57.3149195236284
828,SH7,SH,2,8,0,111.00450441310929,30.364452901377952
829,SH6,SH,2,0,0,145.0,122.31925441237777
830,SH4,SH,3,1,0,59.0,51.78802950489621
831,DD7,DD,3,2,0,4.0,64.63745044476924
832,SH2,SH,2,6,0,30.0,104.5609869884557
833,SH2,SH,3,5,0,38.0,138.15932831336434
834,DD1,DD,4,3,0,17.0,113.22543883774529
835,DD1,DD,3,3,1,125.32358118087753,13.45362404707371
836,SH7,SH,2,5,0,8.0,82.29216244576394
837,DD7,DD,1,3,1,131.10682667199293,20.615528128088304
838,DD2,DD,1,3,1,110.0,82.21921916437786
839,SH7,SH,2,1,0,75.0,80.52949770115296
840,DD1,DD,1,9,0,94.0,28.284271247461902
841,SH4,SH,2,3,0,8.0,36.796738985948195
842,DD7,DD,2,6,0,42.0,147.5127113166862
843,SH4,SH,3,1,0,32.0,58.89821729050889
844,DD4,DD,4,2,0,60.0,224.1093483101497
845,SH3,SH,4,1,0,11.0,206.0024271701671
846,DD1,DD,0,8,0,71.84705978674423,261.7728022541685
847,SH2,SH,1,9,1,54.0,213.283848427395
848,SH7,SH,3,2,0,9.0,13.601470508735444
849,SH2,SH,4,3,0,47.0,9.219544457292887
850,DD1,DD,3,5,0,10.0,95.67131231461184
851,DD1,DD,2,4,0,25.0,173.64907140552177
852,SH7,SH,2,0,1,106.56922632730333,59.481089431852205
853,SH3,SH,3,5,0,20.0,71.0
854,SH6,SH,0,5,0,13.0,297.6726389845059
855,DD1,DD,3,1,0,26.92582403567252,324.27457501321317
856,DD2,DD,0,4,1,107.0,53.33854141237835
857,SH1,SH,2,3,0,39.0,162.8649747490233
858,SH1,SH,1,8,0,14.0,276.08875384557047
859,DD7,DD,4,1,0,9.0,2.0
860,DD1,DD,4,0,1,68.0,149.0
861,DD7,DD,3,2,0,27.0,48.82622246293481
862,DD4,DD,2,5,0,7.0,38.07886552931954
863,DD2,DD,4,3,1,55.0,54.20332093147061
864,SH7,SH,2,0,0,11.0,117.44360348695028
865,DD2,DD,1,5,0,44.28317965096906,174.07182425654074
866,DD1,DD,4,5,1,36.0,11.313708498984761
867,SH1,SH,2,8,0,71.0,120.30378215168466
868,SH6,SH,1,4,0,4.0,129.40247292845683
869,SH1,SH,2,8,0,49.0,100.65783625729296
870,DD1,DD,4,7,0,4.47213595499958,111.12605455067681
871,SH4,SH,4,9,1,70.25667228100119,69.29646455628166
872,DD6,DD,3,7,0,5.0,162.18816233005415
873,SH4,SH,3,9,0,5.385164807134504,6.0
874,DD7,DD,3,1,0,3.605551275463989,62.48199740725323
875,DD2,DD,2,3,0,56.0,170.6282508847817
876,DD6,DD,4,4,1,29.068883707497267,21.0
877,SH7,SH,1,3,1,83.38465086573187,121.2023102090055
878,SH3,SH,1,6,0,146.0,62.96824596572466
879,SH7,SH,3,6,1,22.0,52.32590180780452
880,DD1,DD,4,3,1,73.0,2.8284271247461903
881,DD4,DD,1,9,0,19.4164878389476,35.4682957019364
882,SH7,SH,0,7,0,98.32598842625484,152.0690632574555
883,SH7,SH,1,3,0,24.08318915758459,29.732137494637012
884,SH6,SH,4,3,0,28.0,36.68787265568828
885,DD1,DD,1,8,0,7.280109889280518,11.313708498984761
886,SH6,SH,1,7,0,9.0,43.829214001622255
887,DD2,DD,3,5,1,19.0,22.20360331117452
888,DD4,DD,2,9,0,32.0,75.7429864739964
889,DD5,DD,2,4,0,6.0,138.00362314084367
890,SH7,SH,4,2,1,17.0,4.0
891,DD5,DD,3,6,0,32.0,190.20515240129538
892,SH7,SH,2,0,1,4.0,48.0
893,DD1,DD,3,1,1,15.0,65.86349520030045
894,SH3,SH,1,8,0,102.0,84.31488599292535
895,DD7,DD,4,7,1,57.0,94.57801012920498
896,SH4,SH,2,0,1,113.0,4.0
897,DD6,DD,2,2,0,59.0,58.215118311311535
898,DD2,DD,1,5,1,121.69634341261039,18.601075237738275
899,DD7,DD,4,8,1,114.0,44.654227123532216
900,SH7,SH,2,8,0,19.0,127.27922061357856
901,SH2,SH,2,9,0,5.0990195135927845,55.44366510251645
902,DD5,DD,4,4,1,4.0,75.95393340703298
903,DD1,DD,0,5,1,125.96031120952345,44.27188724235731
904,SH4,SH,2,8,0,37.33630940518894,114.12712210513327
905,SH1,SH,2,4,0,30.0,258.28859827719845
906,DD7,DD,1,2,0,38.01315561749642,135.35139452550905
907,DD6,DD,3,5,0,18.0,97.49871794028884
908,SH3,SH,2,2,0,1.0,16.0
909,SH4,SH,2,5,0,97.0,165.33904560024533
910,SH3,SH,3,5,1,74.43117626371358,47.38143096192854
911,SH4,SH,1,0,0,8.0,118.68024266911489
912,DD5,DD,4,4,1,13.0,74.0
913,SH7,SH,2,0,0,4.0,123.5556554755791
914,SH2,SH,2,8,0,56.0357029044876,130.3572015655445
915,DD4,DD,1,5,0,66.0,53.0
916,DD2,DD,4,2,1,45.0,76.60939890117922
917,SH3,SH,1,0,0,79.1012010022604,453.2339351813807
918,DD5,DD,1,4,1,5.0,24.331050121192877
919,DD7,DD,3,4,1,94.89467845985885,5.656854249492381
920,DD7,DD,2,4,1,82.0,17.0
921,SH4,SH,3,5,0,118.27087553578015,63.63961030678928
922,DD5,DD,3,3,0,102.0,150.1532550429727
923,SH1,SH,3,3,0,97.082439194738,23.769728648009426
924,SH6,SH,3,3,0,71.0,12.529964086141668
925,DD4,DD,2,4,0,101.0,100.89598604503551
926,SH6,SH,4,8,0,1.0,183.15294155431957
927,DD1,DD,2,9,0,21.840329667841555,214.0840956259946
928,DD4,DD,1,7,0,108.77959367454909,27.294688127912362
929,SH4,SH,4,3,0,104.0,76.47875521999558
930,SH2,SH,4,1,1,102.00490184299969,86.82165628459296
931,SH2,SH,0,7,0,9.0,334.0928014788705
932,SH7,SH,4,8,1,23.021728866442675,12.0
933,SH2,SH,0,6,0,4.0,22.360679774997898
934,DD1,DD,3,8,1,9.0,18.681541692269406
935,DD1,DD,1,7,0,2.0,117.0341830406826
936,DD1,DD,4,4,0,2.0,5.0
937,DD7,DD,2,5,0,80.0,62.625873247404705
938,SH2,SH,1,2,0,8.0,58.0
939,DD7,DD,2,2,0,3.0,5.0
940,SH4,SH,3,0,1,17.11724276862369,9.848857801796104
941,SH6,SH,3,6,1,33.13608305156178,14.0
942,SH2,SH,4,8,1,38.3275357934736,3.0
943,SH4,SH,0,2,0,56.0,175.0
944,SH6,SH,4,1,0,10.0,109.87720418721983
945,DD6,DD,1,7,0,127.76932339180638,26.832815729997478
946,DD1,DD,4,9,1,64.0,56.4003546088143
947,DD2,DD,2,6,0,2.23606797749979,4.0
948,SH3,SH,1,4,0,9.0,23.600847442411894
949,SH3,SH,1,3,0,26.0,63.63961030678928
950,SH3,SH,2,9,0,27.073972741361768,113.14592347937243
951,DD2,DD,0,6,1,64.47480127925948,64.40496875241847
952,DD7,DD,4,1,1,20.0,11.661903789690601
953,DD7,DD,3,6,1,72.44308110509934,42.7551166528639
954,SH2,SH,2,7,0,6.0,229.00218339570478
955,DD1,DD,1,5,0,12.0,7.810249675906654
956,DD5,DD,1,6,0,42.0,210.261741645978
957,SH6,SH,3,6,0,109.0,100.4987562112089
958,SH7,SH,4,6,0,3.0,10.0
959,DD7,DD,2,6,0,61.0,161.40012391568973
960,SH2,SH,3,4,1,9.486832980505138,4.0
961,DD6,DD,3,7,1,60.0,29.154759474226502
962,DD7,DD,2,6,0,97.32933781753577,99.80981915623332
963,SH2,SH,4,6,0,26.0,67.4166151627327
964,SH6,SH,0,8,0,33.54101966249684,252.0
965,DD5,DD,1,6,1,6.0,3.605551275463989
966,DD1,DD,2,1,0,108.0,185.85209172887994
967,DD1,DD,2,3,0,78.31347265956222,152.45327152934436
968,SH1,SH,3,5,0,23.0,149.90663761154806
969,DD2,DD,4,7,0,4.0,4.0
970,DD2,DD,3,2,0,82.87339742040264,147.27525250360293
971,SH1,SH,0,8,1,62.07253821135398,159.45218719101973
972,SH6,SH,4,4,0,10.0,49.64876634922564
973,SH1,SH,3,4,0,25.0,125.64234954823155
974,SH4,SH,4,7,0,22.0,70.8801805866774
975,SH4,SH,0,1,0,59.033888572581766,7.280109889280518
976,SH1,SH,1,5,0,145.0,10.63014581273465
977,SH4,SH,2,8,0,24.0,92.11405973031478
978,SH4,SH,0,4,0,60.0,329.0
979,DD2,DD,2,3,0,112.0,72.40165743959182
980,DD1,DD,3,6,1,48.0,63.12685640834652
981,DD4,DD,0,5,0,81.0,204.89997559785115
982,SH7,SH,3,2,1,41.10960958218893,1.0
983,SH6,SH,1,3,1,76.0,91.21951545584969
984,SH2,SH,2,4,0,11.0,27.0
985,SH2,SH,1,8,0,32.0,141.50971698084905
986,DD5,DD,3,3,0,42.0,195.16147160748713
987,SH3,SH,4,3,1,70.0,23.0
988,DD2,DD,3,0,1,76.0,123.08127396155761
989,SH6,SH,1,3,0,25.0,79.39773296511683
990,SH7,SH,1,6,0,74.96665925596525,61.18823416311342
991,DD6,DD,2,0,0,133.13526955694348,32.55764119219941
992,SH3,SH,4,6,1,31.0,43.04648650006177
993,SH4,SH,1,5,0,61.0,256.1952380509833
994,SH7,SH,1,8,0,22.0,236.61994844053194
995,DD4,DD,2,7,0,36.0,84.59905436823747
996,DD1,DD,4,8,1,35.0,10.816653826391969
997,SH2,SH,2,5,0,15.0,178.3704011320264
998,SH3,SH,3,3,1,103.0,9.0
999,DD2,DD,3,0,0,22.0,504.0248009770948
1000,SH7,SH,1,1,0,43.93176527297759,127.31457104353767
1001,DD5,DD,2,4,1,85.61541917201598,25.0
1002,SH2,SH,4,0,1,87.69264507357501,157.8670326572334
1003,DD6,DD,4,2,0,24.331050121192877,100.65783625729296
1004,SH4,SH,2,5,0,2.0,212.80037593951755
1005,SH4,SH,3,6,1,56.0,322.0
1006,DD1,DD,1,6,0,44.0,157.3848785620779
1007,DD2,DD,0,6,0,9.0,283.14837100008185
1008,DD1,DD,2,9,0,55.0,141.65097952361643
1009,DD1,DD,2,9,0,42.0,145.0
1010,SH4,SH,4,3,0,36.05551275463989,83.0
1011,DD6,DD,1,0,0,80.0,171.6041957529011
1012,SH3,SH,4,0,1,24.0,63.06346010171025
